Feature,Importance
cat__data_source_secondary_https://www.bleepingcomputer.com/news/security/quantum-bravo-schools-tec-hit-by-cyberattack-2023/,1.3985123516962179e-05
cat__company_name_Phoenix Harbor Group SAS,1.3984202461395258e-05
cat__company_name_Summit Arc Ventures Inc.,1.3981532086189452e-05
cat__data_source_secondary_https://www.crowdstrike.com/blog/bravo-zephyr-enginee-intrusion-analysis-2021/,1.3975550465559153e-05
cat__discovery_date_2025-09-18,1.3972515601180094e-05
cat__discovery_date_2024-06-01,1.3971228481127876e-05
cat__company_name_HelixCyber Systems AG,1.3967458148248243e-05
cat__data_source_secondary_https://therecord.media/2022/11/15/netnet-networks-ab-breached,1.3967001041495366e-05
cat__discovery_date_2025-03-24,1.3964061722468113e-05
cat__company_name_Redwood Ore Petroleum SA,1.396378622473585e-05
cat__data_source_secondary_https://www.vectorwire-security-ltd.com/newsroom/2025/01/security-update,1.3961858044945345e-05
cat__discovery_date_2024-12-20,1.3961490832977172e-05
cat__discovery_date_2025-06-09,1.3960389312960369e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001071252&type=8-K&dateb=20250127&owner=include&count=10,1.3960022178245599e-05
cat__data_source_primary_https://www.campbell-intelligence-gro.com/newsroom/2025/04/security-update,1.3898307196683718e-05
cat__data_source_primary_https://blog.talosintelligence.com/2024/03/campbell-sciences-gm-campaign.html,1.3897064195288951e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001120607&type=8-K&dateb=20240525&owner=include&count=10,1.3873154311484986e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001877654&type=8-K&dateb=20210107&owner=include&count=10,1.3858487162448963e-05
cat__company_name_Titan Shop Trading Corp.,1.3838691234746037e-05
cat__data_source_primary_https://www.gutierrez-holdings-inc.com/newsroom/2024/05/security-update,1.3683189224666849e-05
cat__company_name_BulkDirect Wholesale Ltda.,1.3606369903978238e-05
cat__discovery_date_2022-01-11,1.3519759648717352e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001971733&type=8-K&dateb=20250123&owner=include&count=10,1.349406708099216e-05
cat__company_name_AuraCure Genomics Co.,1.3351254640153725e-05
cat__company_name_Harrington Stores Group PLC,1.3343489154118494e-05
cat__company_name_Turin Construction S.r.l.,1.3342578104443514e-05
cat__data_source_primary_https://www.theregister.com/2023/09/12/flint-sierra-product_security_incident/,1.3340268448722477e-05
cat__stock_ticker_y_CAMP.BR,1.3267952790951093e-05
cat__notes_x_OT/ICS systems affected; physical operations suspended for 10 days,1.313056790098049e-05
cat__company_name_Kowalski Electric Holdings Inc.,1.30982427647558e-05
cat__company_name_Nexus Summit Industries Corp.,1.304820027978384e-05
cat__company_name_Epoch Clarity Software Inc.,1.300252051067985e-05
cat__stock_ticker_y_QUIN,1.2952610408699881e-05
cat__company_name_Thompson Bank Group Inc.,1.2952314012449617e-05
cat__data_source_secondary_https://www.edinburgh-innovations-gro.com/newsroom/2023/09/security-update,1.2893735140625734e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001124052&type=8-K&dateb=20250722&owner=include&count=10,1.288367601826421e-05
cat__stock_ticker_y_ACM.LS,1.2866032609276992e-05
cat__stock_ticker_x_HEAL.MC,1.2838234681779457e-05
cat__disclosure_date_2025-04-13,1.280636959252096e-05
cat__discovery_date_2023-10-23,1.2796947961088093e-05
cat__data_source_primary_https://www.okonkwo-retail-group-sa.com/newsroom/2023/06/security-update,1.2774478663168072e-05
cat__stock_ticker_x_AUST.PH,1.2756056372486719e-05
cat__notes_y_Regulatory fine imposed under GDPR Article 83(5)(a) by Garante,1.2733497694505037e-05
cat__company_name_Whitfield Diagnostics S.r.l.,1.2686024493005895e-05
cat__company_name_CarbonTool Materials Co.,1.2584538994949066e-05
cat__disclosure_date_2022-08-13,1.2574326618508624e-05
cat__company_name_Pittsburgh Products Corp.,1.252177465739086e-05
cat__data_source_primary_https://www.sparksolar-corp-inc.com/newsroom/2025/04/security-update,1.2519843812562795e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001767036&type=8-K&dateb=20250426&owner=include&count=10,1.2496692346294967e-05
cat__stock_ticker_y_TBL,1.2399357996105856e-05
cat__disclosure_date_2023-01-04,1.2297014982916278e-05
cat__company_name_GuestWelcome Hotels Corp.,1.2252719834512717e-05
cat__industry_primary_11,1.2248761663655985e-05
cat__disclosure_date_2025-01-17,1.2233518358782572e-05
cat__stock_ticker_x_PCS,1.2185206448232515e-05
cat__data_source_primary_https://therecord.media/2023/05/03/lambert-studios-inc-breached,1.2183452284965128e-05
cat__company_name_StructureConcrete Group Corp.,1.2151017089138402e-05
cat__data_source_primary_https://therecord.media/2024/09/15/raptor-ridge-analytics-sa-breached,1.2091283646074906e-05
cat__disclosure_date_2024-09-04,1.207299245835272e-05
cat__stock_ticker_x_EQUI.PA,1.201821497173799e-05
cat__disclosure_date_2021-06-05,1.1936261699640093e-05
cat__company_name_Raptor Ridge Analytics SA,1.1868105003843484e-05
cat__country_hq_FI,1.1640496421400344e-05
cat__disclosure_date_2021-10-23,1.1613660727959572e-05
cat__company_name_Campbell Intelligence Group Inc.,1.153687851166447e-05
cat__company_name_Zephyr Aura Diagnostics GmbH,1.1483317326035755e-05
cat__company_name_Raptor Rock Resources AG,1.1402270548117502e-05
cat__discovery_date_2023-10-04,1.1376854325696303e-05
cat__discovery_date_2024-11-27,1.1217579961211001e-05
cat__company_name_Weber Diagnostics Group Inc.,1.1210208620606302e-05
cat__company_name_DraftConstruct Corp Group Inc.,1.1179336654666867e-05
cat__stock_ticker_y_AUST.PH,1.117810442813365e-05
cat__stock_ticker_x_ATL1,1.1174923961835097e-05
cat__stock_ticker_x_SHOP.NS,1.1170049190319647e-05
cat__data_source_secondary_https://blog.talosintelligence.com/2024/05/citadel-reserve-secu-campaign.html,1.1166549435427501e-05
cat__company_name_MatrixStruct Defense Corp.,1.1051963428697548e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/spartan-cloud-micros-incident-response-2024,1.1011378298580731e-05
cat__discovery_date_2025-09-25,1.0976326916313288e-05
cat__stock_ticker_x_CURE.MI,1.0973376717471777e-05
cat__company_name_Delhi BioSciences Holdings Ltd.,1.0959072665328518e-05
cat__stock_ticker_y_RRA.PA,1.0947702375607547e-05
cat__stock_ticker_x_SCOP.KS,1.0899510993066039e-05
cat__data_source_secondary_https://www.aepd.es/decisions/2025/05/INQ-2025-00149,1.0817830526964435e-05
cat__discovery_date_2025-06-12,1.0815807718973883e-05
cat__stock_ticker_y_ZAD.DE,1.0809480838966858e-05
cat__company_name_Phoenix Restaurants Co.,1.0777522218508568e-05
cat__stock_ticker_x_PNL,1.075650118203311e-05
cat__discovery_date_2022-06-20,1.0649929022429013e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001920895&type=8-K&dateb=20240827&owner=include&count=10,1.0635365862167609e-05
cat__stock_ticker_y_BEB.AX,1.063236475874294e-05
cat__company_name_Zimmer Production Group Inc.,1.0619108437180784e-05
cat__stock_ticker_x_TCB.DE,1.0498454073795732e-05
cat__disclosure_date_2025-08-29,1.0496862476270831e-05
cat__company_name_Zenith Reserve Holdings Holdings PLC,1.0496862476270831e-05
cat__discovery_date_2025-06-04,1.0488151846046443e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001634594&type=8-K&dateb=20240707&owner=include&count=10,1.0485251514353441e-05
cat__data_source_secondary_https://www.theregister.com/2022/03/14/jerusalem-platforms-_security_incident/,1.047793875751714e-05
cat__data_source_secondary_https://www.edpb.europa.eu/decisions/2023/11/INQ-2023-00289,1.0475870960951483e-05
cat__discovery_date_2024-11-13,1.0475526407535806e-05
cat__disclosure_date_2022-08-03,1.0475250781121527e-05
cat__stock_ticker_x_AURA,1.0475112973353422e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/fernandez-institute--incident-response-2022,1.047283966855189e-05
cat__company_name_Clarity Vivo Labs Group Inc.,1.0470360824742267e-05
cat__discovery_date_2025-02-17,1.0469741297130272e-05
cat__data_source_primary_https://blog.talosintelligence.com/2021/10/guestwelcome-hotels--campaign.html,1.0468433646235969e-05
cat__company_name_CreativeMedia Media Holdings PLC,1.046822720490116e-05
cat__disclosure_date_2024-06-17,1.0423569977420935e-05
cat__stock_ticker_y_CREA.L,1.0354779500555483e-05
cat__stock_ticker_x_NASH,1.0349681159697549e-05
cat__stock_ticker_x_JERU.TA,1.0322061292767367e-05
cat__disclosure_date_2023-03-07,1.0222675906136709e-05
cat__company_name_Campbell Pharmaceuticals Corp.,1.0187665641898508e-05
cat__discovery_date_2025-04-07,1.0133722223361619e-05
cat__data_source_primary_https://www.theregister.com/2023/02/16/ember-sequoia-retail_security_incident/,1.012484926852738e-05
cat__data_source_secondary_https://www.polaris-scholar-academy-h.com/newsroom/2024/05/security-update,1.00728372611435e-05
cat__data_source_primary_https://www.crowdstrike.com/blog/carver-department-in-intrusion-analysis-2025/,9.974701011035491e-06
cat__company_name_ScopeBit Systems Corp.,9.889559371624247e-06
cat__disclosure_date_2024-07-27,9.856401065215288e-06
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2024/11/INQ-2024-00364,9.82705993058179e-06
cat__stock_ticker_x_QUIN,9.58531414890195e-06
cat__company_name_Timber Net Platforms Co.,9.424192212096108e-06
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001290453&type=8-K&dateb=20230402&owner=include&count=10,9.386729517410154e-06
cat__data_source_secondary_https://www.structureconcrete-group-c.com/newsroom/2025/07/security-update,9.378168515264586e-06
cat__disclosure_date_2025-01-13,9.334567204136474e-06
cat__disclosure_date_2024-08-02,9.320849299881923e-06
cat__company_name_Lambert Bank Pty Ltd.,9.316928765740394e-06
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001726873&type=8-K&dateb=20251022&owner=include&count=10,9.196975735896477e-06
cat__company_name_Cleveland Networks Group Inc.,9.17602755812904e-06
cat__data_source_primary_https://www.mandiant.com/resources/blog/sierra-diamond-group-incident-response-2025,9.086960839326487e-06
cat__company_name_Tanaka Microsystems Group Inc.,9.077177382580942e-06
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001619755&type=8-K&dateb=20250516&owner=include&count=10,9.073490081155973e-06
cat__data_source_primary_https://www.ico.org.uk/decisions/2021/01/INQ-2021-00382,9.020091928693546e-06
cat__data_source_secondary_https://unit42.paloaltonetworks.com/threat-brief-belfast-fabrication--2025/,8.983286178542086e-06
cat__data_source_primary_https://www.ridge-mantis-medtech-inc.com/newsroom/2022/03/security-update,8.904724627003124e-06
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2024/07/INQ-2024-00659,8.778217835782308e-06
cat__disclosure_date_2025-03-05,8.564206903351295e-06
cat__company_name_Polaris Noble Logistics Holdings Inc.,8.462317630611328e-06
cat__disclosure_date_2022-07-04,8.06168497250827e-06
cat__disclosure_date_2025-05-01,8.046121800783706e-06
cat__data_source_secondary_https://www.bleepingcomputer.com/news/security/stuttgart-distribution-se-hit-by-cyberattack-2021/,8.007429838409157e-06
cat__data_source_secondary_https://www.pathoncus-medical-co-ltd.com/newsroom/2025/10/security-update,7.986028837462376e-06
cat__discovery_date_2024-12-18,7.94323264810871e-06
cat__disclosure_date_2024-05-15,7.881223634242817e-06
cat__stock_ticker_x_HES,7.854423137626266e-06
cat__disclosure_date_2025-08-12,7.809339723116096e-06
cat__discovery_date_2021-01-27,7.363674438094019e-06
cat__stock_ticker_y_CRAW.MX,7.347049424950942e-06
cat__notes_Analyst downgrade issued 21 days after disclosure; may amplify CAR,7.273332138878642e-06
cat__notes_y_Customer notification costs include credit monitoring for 10K affected individuals,7.111564124705642e-06
cat__data_source_primary_https://blog.talosintelligence.com/2024/01/sandiego-services-co-campaign.html,6.9914105527494825e-06
cat__data_source_secondary_https://www.aepd.es/decisions/2024/04/INQ-2024-00270,6.983408648902282e-06
cat__disclosure_date_2025-11-14,6.9818471972870525e-06
cat__industry_secondary_53,6.676195381611024e-06
cat__data_source_secondary_https://www.mandiant.com/resources/blog/gridtech-solutions-c-incident-response-2021,6.632979627361962e-06
cat__discovery_date_2023-12-28,6.604241982848391e-06
cat__disclosure_date_2025-02-18,6.520597776682107e-06
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001620493&type=8-K&dateb=20250611&owner=include&count=10,6.286142854323329e-06
cat__stock_ticker_x_MART.SW,6.284199726402191e-06
cat__discovery_date_2025-06-29,6.108272730062287e-06
cat__discovery_date_2023-04-19,6.107308938065118e-06
cat__data_source_primary_https://www.ember-mantis-solutions-sa.com/newsroom/2023/08/security-update,6.064526753835894e-06
cat__data_source_secondary_https://www.melbourne-advisory-pty-lt.com/newsroom/2022/05/security-update,6.05982106660462e-06
cat__stock_ticker_x_DIGI,5.9918089995654336e-06
cat__stock_ticker_x_PPV.AS,5.836861106529586e-06
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001669325&type=8-K&dateb=20230124&owner=include&count=10,5.806513929136636e-06
cat__company_name_Ellis MedTech Corp.,5.7096043253165776e-06
cat__stock_ticker_x_PORT,5.681416707769215e-06
cat__data_source_secondary_https://www.aepd.es/decisions/2021/09/INQ-2021-00230,5.509327595977706e-06
cat__stock_ticker_y_CHEN,5.3649866846136464e-06
cat__disclosure_date_2024-11-28,5.336592900157147e-06
cat__stock_ticker_x_LAND.MX,5.239348577068599e-06
cat__company_name_GuarantyBond Group Group Inc.,5.23896937875857e-06
cat__stock_ticker_x_GRID,5.234044790934011e-06
cat__company_name_Phoenix Capital Corp.,5.209898605563612e-06
cat__discovery_date_2024-10-25,5.180796497259709e-06
cat__data_source_primary_https://www.crowdstrike.com/blog/melbourne-advisory-p-intrusion-analysis-2022/,5.084679579464872e-06
cat__company_name_Montpellier Healthcare SA,5.023340990989561e-06
cat__disclosure_date_2025-07-21,4.965173790367995e-06
cat__company_name_Lynx Precision Systems Corp.,4.885008102684919e-06
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001128992&type=8-K&dateb=20221004&owner=include&count=10,4.880975171803727e-06
cat__data_source_primary_https://www.compass-mold-materials-sa.com/newsroom/2022/07/security-update,4.8028711669393596e-06
cat__discovery_date_2023-08-22,4.662997758540164e-06
cat__data_source_secondary_https://www.mandiant.com/resources/blog/borealis-paladin-ser-incident-response-2024,4.662967037873979e-06
cat__data_source_secondary_https://therecord.media/2024/01/07/timber-baltic-labs-corp-breached,4.4949222197341906e-06
cat__disclosure_date_2022-03-21,4.325942699730125e-06
cat__data_source_secondary_https://www.crowdstrike.com/blog/redwood-noble-consul-intrusion-analysis-2025/,4.220332653295489e-06
cat__stock_ticker_x_ZAD.DE,4.1876212076389575e-06
cat__stock_ticker_x_THOM.PH,4.139441444698918e-06
cat__company_name_Harbor Eclipse Sciences Inc.,4.032765558080378e-06
cat__stock_ticker_y_COMP.TO,3.997270370018111e-06
cat__discovery_date_2024-10-08,3.970919348448859e-06
cat__disclosure_date_2023-02-20,3.964869314059508e-06
cat__stock_ticker_x_JOHA,3.852074193796646e-06
cat__discovery_date_2023-12-03,3.7030997849399874e-06
cat__disclosure_date_2021-08-10,3.6052692396579556e-06
cat__data_source_primary_https://unit42.paloaltonetworks.com/threat-brief-stuttgart-distributi-2024/,3.599542690877789e-06
cat__stock_ticker_x_SPAR.VI,3.5387209967636663e-06
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/weber-diagnostics-group-i-hit-by-cyberattack-2024/,3.5007770955750613e-06
cat__disclosure_date_2025-04-05,3.499109816208982e-06
cat__stock_ticker_x_VICT.TO,3.4973635259573555e-06
cat__stock_ticker_x_ZIMM,3.491474662965836e-06
cat__disclosure_date_2026-04-11,3.3662034814517696e-06
cat__disclosure_date_2022-05-14,3.3457594933670123e-06
cat__discovery_date_2022-06-11,3.297133596282172e-06
cat__data_source_secondary_https://www.aldridge-office-group-inc.com/newsroom/2023/07/security-update,3.1466527913164937e-06
cat__stock_ticker_y_PMG.L,3.0538150841343534e-06
cat__stock_ticker_x_TBL,2.9063735768413554e-06
cat__stock_ticker_y_BOST.KL,2.889157282047555e-06
cat__stock_ticker_y_PLT.SI,2.851816167965667e-06
cat__company_name_Coleman Rail SA,2.7970247033924346e-06
cat__data_source_primary_https://krebsonsecurity.com/2022/12/minneapolis-electric-breach-exposes-data/,2.769519564819273e-06
cat__discovery_date_2023-07-25,2.660696181389305e-06
cat__company_name_Takahashi Retail Group Inc.,2.6204157122923417e-06
cat__disclosure_date_2022-02-03,2.5380690434467992e-06
cat__discovery_date_2023-01-15,2.5098856200206234e-06
cat__data_source_primary_https://therecord.media/2024/03/02/epoch-radiant-exploration-breached,2.4160623771424077e-06
cat__disclosure_date_2022-08-14,2.4100548174996007e-06
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/scopebit-systems-corp-hit-by-cyberattack-2021/,2.330165231509053e-06
